Id;CreationDate;PostId;RelatedPostId;LinkTypeId
5106;2010-04-26 03:01:59.750;256360;68799;1
5108;2010-04-26 03:01:59.767;256396;54790;1
5111;2010-04-26 03:01:59.780;256483;25397;1
5112;2010-04-26 03:01:59.780;256483;1933;1
5113;2010-04-26 03:01:59.813;256561;57019;1
5121;2010-04-26 03:01:59.873;256723;216876;1
5122;2010-04-26 03:01:59.873;256734;123323;1
5123;2010-04-26 03:01:59.907;256803;242577;1
5124;2010-04-26 03:01:59.967;256806;173670;1
5126;2010-04-26 03:02:00.013;256897;34661;1
5127;2010-04-26 03:02:00.013;256902;177804;1
5129;2010-04-26 03:02:00.047;256985;18557;1
5130;2010-04-26 03:02:00.047;256985;128434;1
5131;2010-04-26 03:02:00.047;256997;20856;1
5132;2010-04-26 03:02:00.123;257301;264823;1
5133;2010-04-26 03:02:00.170;257418;243967;1
5136;2010-04-26 03:02:00.217;257577;249085;1
5138;2010-04-26 03:02:00.233;257588;256234;1
5139;2010-04-26 03:02:00.263;257685;600693;1
5140;2010-04-26 03:02:00.263;257687;14205;1
5144;2010-04-26 03:02:00.357;257934;202557;1
5145;2010-04-26 03:02:00.357;257950;257625;1
5146;2010-04-26 03:02:00.420;258120;229886;1
5147;2010-04-26 03:02:00.437;258168;246365;1
5149;2010-04-26 03:02:00.450;258189;143281;1
5150;2010-04-26 03:02:00.467;258198;258367;1
5152;2010-04-26 03:02:00.513;258287;56227;1
5153;2010-04-26 03:02:00.513;258299;126720;1
5157;2010-04-26 03:02:00.593;258509;686216;1
5158;2010-04-26 03:02:00.623;258625;107683;1
5160;2010-04-26 03:02:00.653;258721;258994;1
5168;2010-04-26 03:02:00.700;258840;62110;1
5169;2010-04-26 03:02:00.700;258840;42826;1
5170;2010-04-26 03:02:00.700;258840;182497;1
5171;2010-04-26 03:02:00.717;258864;66382;1
5172;2010-04-26 03:02:00.717;258875;2048540;1
5173;2010-04-26 03:02:00.733;258883;105681;1
5174;2010-04-26 03:02:00.763;258994;258721;1
5175;2010-04-26 03:02:00.763;258994;79064;1
5176;2010-04-26 03:02:00.763;258994;179220;1
5177;2010-04-26 03:02:00.763;258998;18557;1
5178;2010-04-26 03:02:00.763;259000;247621;1
5181;2010-04-26 03:02:00.810;259104;43596;1
5183;2010-04-26 03:02:00.840;259183;918734;1
5185;2010-04-26 03:02:00.857;259253;215461;1
5186;2010-04-26 03:02:00.937;259484;239832;1
5187;2010-04-26 03:02:00.937;259524;226127;1
5188;2010-04-26 03:02:00.937;259524;196253;1
5189;2010-04-26 03:02:00.967;259589;246919;1
5191;2010-04-26 03:02:00.983;259660;366418;1
5192;2010-04-26 03:02:00.983;259670;158017;1
5193;2010-04-26 03:02:00.983;259670;42394;1
5194;2010-04-26 03:02:00.997;259678;260179;1
5195;2010-04-26 03:02:00.997;259678;260233;1
5196;2010-04-26 03:02:00.997;259678;260265;1
5197;2010-04-26 03:02:01.043;259860;167471;1
5198;2010-04-26 03:02:01.043;259887;259800;1
5199;2010-04-26 03:02:01.043;259887;140376;1
5200;2010-04-26 03:02:01.060;259890;1080545;1
5202;2010-04-26 03:02:01.060;259900;104063;1
5203;2010-04-26 03:02:01.060;259929;245975;1
5204;2010-04-26 03:02:01.077;259957;239863;1
5205;2010-04-26 03:02:01.107;260051;94875;1
5206;2010-04-26 03:02:01.107;260051;189155;1
5207;2010-04-26 03:02:01.107;260064;11;1
5209;2010-04-26 03:02:01.170;260273;136168;1
5210;2010-04-26 03:02:01.200;260307;157600;1
5211;2010-04-26 03:02:01.200;260325;100691;1
5212;2010-04-26 03:02:01.200;260325;217141;1
5213;2010-04-26 03:02:01.247;260398;246870;1
5214;2010-04-26 03:02:01.247;260399;200200;1
5215;2010-04-26 03:02:01.247;260399;153598;1
5216;2010-04-26 03:02:01.247;260399;46354;1
5217;2010-04-26 03:02:01.263;260415;113464;1
5219;2010-04-26 03:02:01.277;260455;575021;1
5220;2010-04-26 03:02:01.277;260464;7525;1
5221;2010-04-26 03:02:01.293;260507;188001;1
5222;2010-04-26 03:02:01.310;260526;263552;1
5223;2010-04-26 03:02:01.373;260787;41207;1
5226;2010-04-26 03:02:01.403;260903;161288;1
5228;2010-04-26 03:02:01.467;261083;181189;1
5229;2010-04-26 03:02:01.497;261125;191215;1
5231;2010-04-26 03:02:01.543;261254;245337;1
5239;2010-04-26 03:02:01.620;261449;13540;1
5240;2010-04-26 03:02:01.620;261449;108403;1
5241;2010-04-26 03:02:01.653;261547;259850;1
5242;2010-04-26 03:02:01.667;261572;233936;1
5244;2010-04-26 03:02:01.683;261603;35785;1
5245;2010-04-26 03:02:01.683;261603;205749;1
5248;2010-04-26 03:02:01.730;261743;26021;1
5249;2010-04-26 03:02:01.747;261829;35700;1
5250;2010-04-26 03:02:01.777;261924;262278;1
5252;2010-04-26 03:02:01.810;262017;263612;1
5254;2010-04-26 03:02:01.810;262025;25375;1
5255;2010-04-26 03:02:01.810;262025;176775;1
5256;2010-04-26 03:02:01.840;262143;231973;1
5258;2010-04-26 03:02:01.887;262255;262182;1
5260;2010-04-26 03:02:01.903;262261;223875;1
5261;2010-04-26 03:02:01.917;262264;41504;1
5262;2010-04-26 03:02:01.917;262264;55901;1
5263;2010-04-26 03:02:01.917;262264;237023;1
5265;2010-04-26 03:02:01.933;262278;261924;1
5266;2010-04-26 03:02:01.933;262282;155329;1
5267;2010-04-26 03:02:01.950;262339;260233;1
5271;2010-04-26 03:02:02.107;262504;203477;1
5272;2010-04-26 03:02:02.153;262597;262767;1
5273;2010-04-26 03:02:02.167;262652;261338;1
5275;2010-04-26 03:02:02.307;262899;118547;1
5276;2010-04-26 03:02:02.323;263005;205064;1
5279;2010-04-26 03:02:02.417;263333;486576;1
5280;2010-04-26 03:02:02.433;263370;161797;1
5282;2010-04-26 03:02:02.447;263419;1535143;1
5283;2010-04-26 03:02:02.497;263612;262017;1
5284;2010-04-26 03:02:02.510;263676;219872;1
5289;2010-04-26 03:02:02.590;263875;41269;1
5292;2010-04-26 03:02:02.620;264020;834104;1
5293;2010-04-26 03:02:02.637;264042;122493;1
5294;2010-04-26 03:02:02.650;264119;45621;1
5298;2010-04-26 03:02:02.730;264372;109383;1
5299;2010-04-26 03:02:02.743;264375;395;1
5300;2010-04-26 03:02:02.743;264375;718780;1
5301;2010-04-26 03:02:02.743;264385;69250;1
5302;2010-04-26 03:02:02.777;264511;115115;1
5306;2010-04-26 03:02:02.823;264679;249906;1
5307;2010-04-26 03:02:02.837;264692;257906;1
5308;2010-04-26 03:02:02.900;264883;105434;1
5309;2010-04-26 03:02:02.917;264930;261655;1
5310;2010-04-26 03:02:02.933;264972;132319;1
5311;2010-04-26 03:02:02.947;265027;24596;1
5313;2010-04-26 03:02:02.963;265097;20156;1
5314;2010-04-26 03:02:02.980;265136;319438;1
5315;2010-04-26 03:02:03.010;265147;82672;1
5316;2010-04-26 03:02:03.057;265295;71195;1
5317;2010-04-26 03:02:03.057;265295;179741;1
5318;2010-04-26 03:02:03.057;265295;2525;1
5319;2010-04-26 03:02:03.057;265295;258994;1
5320;2010-04-26 03:02:03.167;265417;95710;1
5324;2010-04-26 03:02:03.227;265610;166661;1
5325;2010-04-26 03:02:03.227;265619;233478;1
5326;2010-04-26 03:02:03.243;265687;105095;1
5327;2010-04-26 03:02:03.260;265691;240463;1
5328;2010-04-26 03:02:03.277;265725;164714;1
5329;2010-04-26 03:02:03.277;265726;243716;1
5337;2010-04-26 03:02:03.353;265984;210377;1
5338;2010-04-26 03:02:03.370;266063;211954;1
5342;2010-04-26 03:02:03.417;266214;227727;1
5344;2010-04-26 03:02:03.447;266292;255341;1
5345;2010-04-26 03:02:03.447;266300;262298;1
5346;2010-04-26 03:02:03.447;266307;2648;1
5347;2010-04-26 03:02:03.447;266307;58424;1
5364;2010-04-26 03:02:03.523;266486;665406;1
5365;2010-04-26 03:02:03.540;266491;266199;1
5366;2010-04-26 03:02:03.557;266562;255470;1
5369;2010-04-26 03:02:03.570;266570;256859;1
5370;2010-04-26 03:02:03.570;266585;267160;1
5371;2010-04-26 03:02:03.603;266684;159633;1
5372;2010-04-26 03:02:03.603;266709;19162;1
5373;2010-04-26 03:02:03.617;266714;150339;1
5376;2010-04-26 03:02:03.633;266776;1087351;1
5377;2010-04-26 03:02:03.633;266776;106766;1
5378;2010-04-26 03:02:03.667;266888;2325598;1
5379;2010-04-26 03:02:03.667;266901;157119;1
5382;2010-04-26 03:02:03.697;266976;128533;1
5385;2010-04-26 03:02:03.760;267179;11405;1
5388;2010-04-26 03:02:03.790;267259;266202;1
5389;2010-04-26 03:02:03.807;267263;2824;1
5390;2010-04-26 03:02:03.807;267275;223894;1
5391;2010-04-26 03:02:03.820;267312;40471;1
5392;2010-04-26 03:02:03.820;267330;273067;1
5394;2010-04-26 03:02:03.853;267374;154504;1
5396;2010-04-26 03:02:03.867;267439;245687;1
5397;2010-04-26 03:02:03.900;267534;264441;1
5400;2010-04-26 03:02:03.960;267750;99688;1
5401;2010-04-26 03:02:03.960;267750;24626;1
5402;2010-04-26 03:02:03.960;267750;215497;1
5405;2010-04-26 03:02:03.977;267755;137586;1
5406;2010-04-26 03:02:03.977;267755;2023004;1
5407;2010-04-26 03:02:03.993;267781;267750;1
5408;2010-04-26 03:02:03.993;267781;215497;1
5409;2010-04-26 03:02:04.007;267832;47981;1
5410;2010-04-26 03:02:04.040;267892;207223;1
5411;2010-04-26 03:02:04.040;267892;230058;1
5412;2010-04-26 03:02:04.040;267892;163809;1
5416;2010-04-26 03:02:04.087;268023;230062;1
5417;2010-04-26 03:02:04.087;268045;102083;1
5418;2010-04-26 03:02:04.103;268077;268291;1
5421;2010-04-26 03:02:04.133;268121;228783;1
5422;2010-04-26 03:02:04.133;268121;132358;1
5424;2010-04-26 03:02:04.150;268182;1973;1
5425;2010-04-26 03:02:04.150;268182;239905;1
5426;2010-04-26 03:02:04.150;268182;228476;1
5427;2010-04-26 03:02:04.150;268182;139199;1
5428;2010-04-26 03:02:04.163;268258;162805;1
5429;2010-04-26 03:02:04.180;268277;259219;1
5431;2010-04-26 03:02:04.197;268321;255341;1
5432;2010-04-26 03:02:04.210;268344;8447;1
5433;2010-04-26 03:02:04.257;268497;19235;1
5434;2010-04-26 03:02:04.257;268499;70386;1
5435;2010-04-26 03:02:04.273;268501;233255;1
5436;2010-04-26 03:02:04.273;268532;126797;1
5437;2010-04-26 03:02:04.290;268537;230940;1
5438;2010-04-26 03:02:04.290;268562;259670;1
5439;2010-04-26 03:02:04.303;268606;249984;1
5440;2010-04-26 03:02:04.303;268606;117406;1
5441;2010-04-26 03:02:04.303;268606;2648;1
5442;2010-04-26 03:02:04.303;268606;175969;1
5443;2010-04-26 03:02:04.320;268627;154281;1
5446;2010-04-26 03:02:04.367;268816;251814;1
5447;2010-04-26 03:02:04.367;268816;247209;1
5448;2010-04-26 03:02:04.430;268898;263945;1
5449;2010-04-26 03:02:04.430;268898;180516;1
5452;2010-04-26 03:02:04.460;268980;77726;1
5453;2010-04-26 03:02:04.460;268980;44207;1
5454;2010-04-26 03:02:04.477;269032;222119;1
5457;2010-04-26 03:02:04.523;269162;106712;1
5458;2010-04-26 03:02:04.540;269216;229257;1
5459;2010-04-26 03:02:04.617;269486;64038;1
5460;2010-04-26 03:02:04.633;269494;284325;1
5461;2010-04-26 03:02:04.633;269494;395877;1
5462;2010-04-26 03:02:04.633;269494;40376;1
5463;2010-04-26 03:02:04.633;269496;49002;1
5464;2010-04-26 03:02:04.633;269496;263355;1
5465;2010-04-26 03:02:04.647;269520;235254;1
5466;2010-04-26 03:02:04.663;269562;181909;1
5467;2010-04-26 03:02:04.680;269581;161704;1
5468;2010-04-26 03:02:04.680;269581;56375;1
5470;2010-04-26 03:02:04.693;269618;269596;1
5471;2010-04-26 03:02:04.693;269632;123401;1
5472;2010-04-26 03:02:04.710;269652;143681;1
5475;2010-04-26 03:02:04.740;269730;271808;1
5477;2010-04-26 03:02:04.757;269837;867724;1
5478;2010-04-26 03:02:04.773;269882;117293;1
5479;2010-04-26 03:02:04.773;269882;219914;1
5480;2010-04-26 03:02:04.773;269882;232472;1
5481;2010-04-26 03:02:04.787;269913;250151;1
5484;2010-04-26 03:02:04.897;270329;168512;1
5490;2010-04-26 03:02:04.977;270527;17732;1
5492;2010-04-26 03:02:05.083;270590;72541;1
5493;2010-04-26 03:02:05.083;270592;270917;1
5497;2010-04-26 03:02:05.163;270793;71566;1
5501;2010-04-26 03:02:05.227;271015;147897;1
5502;2010-04-26 03:02:05.303;271063;162896;1
5503;2010-04-26 03:02:05.303;271063;154097;1
5504;2010-04-26 03:02:05.303;271063;157018;1
5510;2010-04-26 03:02:05.537;271166;345111;1
5511;2010-04-26 03:02:05.567;271171;7592;1
5516;2010-04-26 03:02:05.647;271319;55273;1
5523;2010-04-26 03:02:05.710;271488;269417;1
5524;2010-04-26 03:02:05.723;271506;252893;1
5525;2010-04-26 03:02:05.723;271509;113860;1
5526;2010-04-26 03:02:05.740;271530;176745;1
5530;2010-04-26 03:02:05.787;271716;55922;1
5531;2010-04-26 03:02:05.803;271742;108320;1
5534;2010-04-26 03:02:05.850;271856;775339;1
5535;2010-04-26 03:02:05.863;271923;265081;1
5536;2010-04-26 03:02:05.880;271939;270947;1
5537;2010-04-26 03:02:05.897;271982;262657;1
5538;2010-04-26 03:02:05.897;271982;84556;1
5539;2010-04-26 03:02:05.957;272169;184869;1
5540;2010-04-26 03:02:05.957;272169;39771;1
5542;2010-04-26 03:02:05.973;272196;261743;1
5543;2010-04-26 03:02:05.973;272196;126188;1
5544;2010-04-26 03:02:05.973;272199;266888;1
5545;2010-04-26 03:02:05.973;272199;287399;1
5546;2010-04-26 03:02:05.990;272246;286629;1
5547;2010-04-26 03:02:06.007;272286;141338;1
5548;2010-04-26 03:02:06.007;272302;269252;1
5549;2010-04-26 03:02:06.007;272313;237440;1
5552;2010-04-26 03:02:06.067;272459;45191;1
5553;2010-04-26 03:02:06.067;272459;250451;1
5554;2010-04-26 03:02:06.067;272459;71041;1
5557;2010-04-26 03:02:06.113;272594;40346;1
5558;2010-04-26 03:02:06.113;272594;129249;1
5559;2010-04-26 03:02:06.130;272618;209005;1
5561;2010-04-26 03:02:06.160;272674;224868;1
5568;2010-04-26 03:02:06.207;272764;8004;1
5574;2010-04-26 03:02:06.300;272868;1269202;1
5587;2010-04-26 03:02:06.473;273452;1149611;1
5588;2010-04-26 03:02:06.490;273475;95361;1
5589;2010-04-26 03:02:06.490;273487;341239;1
5590;2010-04-26 03:02:06.503;273507;23098;1
5592;2010-04-26 03:02:06.520;273534;368904;1
5593;2010-04-26 03:02:06.537;273548;270613;1
5594;2010-04-26 03:02:06.537;273567;268682;1
5595;2010-04-26 03:02:06.567;273695;2006265;1
5596;2010-04-26 03:02:06.583;273698;273192;1
5599;2010-04-26 03:02:06.613;273794;85978;1
5600;2010-04-26 03:02:06.613;273809;762396;1
5602;2010-04-26 03:02:06.630;273854;26094;1
5604;2010-04-26 03:02:06.660;273909;135754;1
5605;2010-04-26 03:02:06.660;273909;370047;1
5608;2010-04-26 03:02:06.723;274191;796364;1
5609;2010-04-26 03:02:06.723;274191;1418631;1
5610;2010-04-26 03:02:06.740;274213;367226;1
5611;2010-04-26 03:02:06.740;274213;1217199;1
5612;2010-04-26 03:02:06.740;274255;207653;1
5613;2010-04-26 03:02:06.753;274315;72103;1
5614;2010-04-26 03:02:06.753;274315;153748;1
5615;2010-04-26 03:02:06.753;274315;169904;1
5616;2010-04-26 03:02:06.800;274474;2315719;1
5619;2010-04-26 03:02:06.833;274603;152506;1
5623;2010-04-26 03:02:06.863;274659;255723;1
5624;2010-04-26 03:02:06.880;274686;144568;1
5625;2010-04-26 03:02:06.893;274755;9304;1
5626;2010-04-26 03:02:06.893;274764;371;1
5627;2010-04-26 03:02:06.910;274782;281108;1
5628;2010-04-26 03:02:06.910;274806;267719;1
5629;2010-04-26 03:02:06.927;274822;128527;1
5630;2010-04-26 03:02:06.927;274842;42437;1
5634;2010-04-26 03:02:07.003;275109;101268;1
5638;2010-04-26 03:02:07.050;275213;137775;1
5639;2010-04-26 03:02:07.050;275222;239697;1
5640;2010-04-26 03:02:07.067;275229;132520;1
5641;2010-04-26 03:02:07.067;275229;250984;1
5642;2010-04-26 03:02:07.067;275251;56007;1
5645;2010-04-26 03:02:07.097;275382;274864;1
5648;2010-04-26 03:02:07.143;275541;274361;1
5650;2010-04-26 03:02:07.207;275733;53849;1
5652;2010-04-26 03:02:07.223;275795;275733;1
5653;2010-04-26 03:02:07.223;275795;134731;1
5654;2010-04-26 03:02:07.237;275831;167946;1
5655;2010-04-26 03:02:07.253;275855;51269;1
5656;2010-04-26 03:02:07.270;275924;268537;1
5657;2010-04-26 03:02:07.270;275927;138793;1
5658;2010-04-26 03:02:07.283;275984;274958;1
5659;2010-04-26 03:02:07.300;276022;268284;1
5660;2010-04-26 03:02:07.300;276022;110928;1
5662;2010-04-26 03:02:07.347;276126;256997;1
5668;2010-04-26 03:02:07.377;276188;537303;1
5669;2010-04-26 03:02:07.393;276211;267924;1
5670;2010-04-26 03:02:07.423;276292;115835;1
5673;2010-04-26 03:02:07.470;276433;252683;1
5674;2010-04-26 03:02:07.470;276433;253263;1
5675;2010-04-26 03:02:07.487;276434;25665;1
5677;2010-04-26 03:02:07.550;276654;246710;1
5678;2010-04-26 03:02:07.550;276654;100081;1
5680;2010-04-26 03:02:07.580;276689;194812;1
5682;2010-04-26 03:02:07.627;276779;39159;1
5683;2010-04-26 03:02:07.673;276847;229395;1
5686;2010-04-26 03:02:07.830;276955;277143;1
5688;2010-04-26 03:02:07.847;277016;255470;1
5689;2010-04-26 03:02:07.860;277024;136278;1
5691;2010-04-26 03:02:07.910;277148;7388;1
5695;2010-04-26 03:02:07.987;277226;142273;1
5696;2010-04-26 03:02:08.003;277290;268532;1
5697;2010-04-26 03:02:08.017;277291;282509;1
5698;2010-04-26 03:02:08.017;277319;169713;1
5699;2010-04-26 03:02:08.063;277510;1807862;1
5701;2010-04-26 03:02:08.097;277588;173930;1
5702;2010-04-26 03:02:08.157;277775;201776;1
5703;2010-04-26 03:02:08.190;277925;2785;1
5704;2010-04-26 03:02:08.203;277935;24678;1
5707;2010-04-26 03:02:08.283;278199;277128;1
5708;2010-04-26 03:02:08.283;278226;157600;1
5709;2010-04-26 03:02:08.283;278226;16317;1
5711;2010-04-26 03:02:08.300;278260;253919;1
5714;2010-04-26 03:02:08.703;278389;265919;1
5716;2010-04-26 03:02:08.797;278476;255447;1
5717;2010-04-26 03:02:08.797;278476;269496;1
5718;2010-04-26 03:02:08.813;278507;16963;1
5720;2010-04-26 03:02:08.843;278564;826715;1
5722;2010-04-26 03:02:08.860;278632;157319;1
5723;2010-04-26 03:02:08.860;278632;201189;1
5724;2010-04-26 03:02:08.860;278632;190191;1
5725;2010-04-26 03:02:08.860;278632;15747;1
5726;2010-04-26 03:02:08.860;278632;102310;1
5727;2010-04-26 03:02:08.860;278632;275251;1
5729;2010-04-26 03:02:08.890;278686;972226;1
5731;2010-04-26 03:02:08.907;278735;31672;1
5732;2010-04-26 03:02:08.907;278746;2861;1
5733;2010-04-26 03:02:08.923;278818;155672;1
5735;2010-04-26 03:02:08.953;278890;258781;1
5736;2010-04-26 03:02:08.953;278896;174446;1
5739;2010-04-26 03:02:09.000;279040;223750;1
5740;2010-04-26 03:02:09.017;279071;242182;1
5741;2010-04-26 03:02:09.030;279129;177799;1
5748;2010-04-26 03:02:09.140;279415;176338;1
5749;2010-04-26 03:02:09.173;279500;122455;1
5752;2010-04-26 03:02:09.203;279564;282150;1
5753;2010-04-26 03:02:09.203;279576;120755;1
5756;2010-04-26 03:02:09.250;279707;93930;1
5757;2010-04-26 03:02:09.250;279707;35922;1
5758;2010-04-26 03:02:09.267;279766;50327;1
5759;2010-04-26 03:02:09.267;279779;266719;1
5760;2010-04-26 03:02:09.280;279902;256997;1
5761;2010-04-26 03:02:09.297;279947;280211;1
5762;2010-04-26 03:02:09.327;279995;18557;1
5763;2010-04-26 03:02:09.343;280003;58649;1
5764;2010-04-26 03:02:09.343;280003;42017;1
5765;2010-04-26 03:02:09.343;280003;226973;1
5767;2010-04-26 03:02:09.360;280037;240455;1
5768;2010-04-26 03:02:09.390;280106;271881;1
5769;2010-04-26 03:02:09.407;280166;146795;1
5770;2010-04-26 03:02:09.407;280166;146943;1
5775;2010-04-26 03:02:09.470;280324;68282;1
5776;2010-04-26 03:02:09.483;280380;115495;1
5777;2010-04-26 03:02:09.483;280380;279707;1
5778;2010-04-26 03:02:09.483;280380;93930;1
5779;2010-04-26 03:02:09.500;280413;171970;1
5780;2010-04-26 03:02:09.500;280413;280389;1
5781;2010-04-26 03:02:09.517;280457;895009;1
5782;2010-04-26 03:02:09.547;280539;169107;1
5784;2010-04-26 03:02:09.577;280632;278746;1
5785;2010-04-26 03:02:09.593;280684;307679;1
5790;2010-04-26 03:02:09.640;280798;12656;1
5791;2010-04-26 03:02:09.640;280798;201468;1
5792;2010-04-26 03:02:09.657;280801;256365;1
5793;2010-04-26 03:02:09.657;280801;59968;1
5794;2010-04-26 03:02:09.670;280808;76651;1
5795;2010-04-26 03:02:09.780;280838;179162;1
5796;2010-04-26 03:02:09.810;280896;14530;1
5797;2010-04-26 03:02:09.810;280896;252683;1
5798;2010-04-26 03:02:09.810;280896;253263;1
5799;2010-04-26 03:02:09.890;280938;264290;1
5800;2010-04-26 03:02:09.967;281036;214688;1
5804;2010-04-26 03:02:09.983;281100;279157;1
5805;2010-04-26 03:02:09.983;281100;498889;1
5806;2010-04-26 03:02:10.013;281139;246407;1
5807;2010-04-26 03:02:10.013;281139;336771;1
5811;2010-04-26 03:02:10.077;281383;1152946;1
5812;2010-04-26 03:02:10.093;281397;121243;1
5813;2010-04-26 03:02:10.123;281485;1754380;1
5814;2010-04-26 03:02:10.123;281485;1065759;1
5815;2010-04-26 03:02:10.140;281511;102084;1
5816;2010-04-26 03:02:10.140;281511;167714;1
5817;2010-04-26 03:02:10.140;281511;887204;1
5818;2010-04-26 03:02:10.140;281520;8440;1
5819;2010-04-26 03:02:10.170;281590;269408;1
5820;2010-04-26 03:02:10.187;281618;59204;1
5821;2010-04-26 03:02:10.187;281618;149876;1
5822;2010-04-26 03:02:10.187;281618;207819;1
5824;2010-04-26 03:02:10.217;281698;49002;1
5826;2010-04-26 03:02:10.250;281764;289360;1
5827;2010-04-26 03:02:10.263;281787;154185;1
5828;2010-04-26 03:02:10.263;281803;281440;1
5834;2010-04-26 03:02:10.623;282267;263500;1
5840;2010-04-26 03:02:10.687;282419;279860;1
5842;2010-04-26 03:02:10.747;282613;1683;1
5843;2010-04-26 03:02:10.747;282613;264272;1
5846;2010-04-26 03:02:10.780;282659;231812;1
5847;2010-04-26 03:02:10.793;282683;1146468;1
5848;2010-04-26 03:02:10.793;282683;1182002;1
5849;2010-04-26 03:02:10.827;282791;283103;1
5852;2010-04-26 03:02:10.840;282830;236156;1
5853;2010-04-26 03:02:10.840;282830;287646;1
5854;2010-04-26 03:02:10.857;282851;72271;1
5855;2010-04-26 03:02:10.873;282883;653682;1
5856;2010-04-26 03:02:10.887;282905;22850;1
5857;2010-04-26 03:02:10.920;283027;1442607;1
5858;2010-04-26 03:02:10.933;283046;86582;1
5859;2010-04-26 03:02:10.933;283046;270947;1
5860;2010-04-26 03:02:10.933;283046;273720;1
5861;2010-04-26 03:02:10.950;283103;282791;1
5863;2010-04-26 03:02:10.997;283219;251488;1
5864;2010-04-26 03:02:11.013;283239;209495;1
5865;2010-04-26 03:02:11.043;283311;24045;1
5866;2010-04-26 03:02:11.077;283419;185187;1
5867;2010-04-26 03:02:11.077;283419;302239;1
5869;2010-04-26 03:02:11.090;283465;268284;1
5870;2010-04-26 03:02:11.090;283465;276022;1
5872;2010-04-26 03:02:11.137;283561;277106;1
5873;2010-04-26 03:02:11.137;283561;286427;1
5876;2010-04-26 03:02:11.230;283812;280597;1
5877;2010-04-26 03:02:11.230;283831;159103;1
5879;2010-04-26 03:02:11.357;283951;183859;1
5880;2010-04-26 03:02:11.450;284187;288084;1
5884;2010-04-26 03:02:11.513;284240;239687;1
5888;2010-04-26 03:02:11.590;284459;36127;1
5895;2010-04-26 03:02:11.713;284833;34987;1
5897;2010-04-26 03:02:11.730;284858;2658916;1
