Id;AcceptedAnswerId;AnswerCount;ClosedDate;CommentCount;CommunityOwnedDate;CreationDate;FavoriteCount;LastActivityDate;LastEditDate;LastEditorDisplayName;LastEditorUserId;OwnerUserId;ParentId;PostTypeId;Score;Tags;Title;ViewCount
3315;3316;5;NULL;1;NULL;2008-08-06 12:17:31.320;2;2015-10-22 03:07:56.643;2015-10-22 03:07:56.643;Michael Stum;2197604;503;0;1;17;<c#><foreach><ienumerable><ienumerator>;Can I have a method returning IEnumerator<T> and use it in a foreach loop?;10114
3316;0;0;NULL;1;NULL;2008-08-06 12:19:57.367;0;2008-08-06 12:19:57.367;NULL;NULL;0;489;3315;2;13;NULL;NULL;0
3318;0;0;NULL;0;NULL;2008-08-06 12:21:46.460;0;2008-08-06 12:21:46.460;NULL;NULL;0;216;3281;2;1;NULL;NULL;0
3319;3321;16;NULL;0;NULL;2008-08-06 12:23:22.413;4;2018-06-08 11:41:00.547;2015-12-14 12:04:21.357;NULL;4130289;383;0;1;89;<javascript><css>;CSS background color in JavaScript;147763
3320;0;0;NULL;0;NULL;2008-08-06 12:25:13.800;0;2018-06-07 18:55:16.183;2018-06-07 18:55:16.183;NULL;6331369;192;3319;2;21;NULL;NULL;0
3321;0;0;NULL;3;NULL;2008-08-06 12:25:54.920;0;2013-06-01 01:43:49.097;2013-06-01 01:43:49.097;NULL;2156756;489;3319;2;137;NULL;NULL;0
3323;0;0;NULL;0;NULL;2008-08-06 12:32:59.353;0;2015-08-31 16:10:40.537;2015-08-31 16:10:40.537;NULL;2185245;51;3315;2;1;NULL;NULL;0
3329;0;0;NULL;0;NULL;2008-08-06 12:41:52.737;0;2013-02-07 12:30:58.993;2013-02-07 12:30:58.993;NULL;395659;501;1069;2;11;NULL;NULL;0
3345;0;0;NULL;0;NULL;2008-08-06 13:04:33.487;0;2008-08-06 13:04:33.487;NULL;NULL;0;507;3315;2;3;NULL;NULL;0
3359;0;0;NULL;0;NULL;2008-08-06 13:20:08.103;0;2008-08-06 13:20:08.103;NULL;NULL;0;457;2987;2;5;NULL;NULL;0
3360;0;0;NULL;2;NULL;2008-08-06 13:22:14.620;0;2009-06-04 07:05:59.850;2009-06-04 07:05:59.850;NULL;17389;164;3033;2;175;NULL;NULL;0
3361;0;0;NULL;2;NULL;2008-08-06 13:23:42.247;0;2008-08-06 13:23:42.247;NULL;NULL;0;37;3319;2;19;NULL;NULL;0
3362;13130;6;2011-02-10 20:27:58.760;2;NULL;2008-08-06 13:27:05.453;26;2018-07-11 04:17:08.470;2016-03-20 23:16:49.280;Jeff Atwood;12148;357;0;1;80;<javascript><user-interface>;Capturing TAB key in text box;143020
3368;0;0;NULL;2;NULL;2008-08-06 13:34:13.753;0;2008-08-06 13:34:13.753;NULL;NULL;0;370;3255;2;190;NULL;NULL;0
3369;0;0;NULL;0;NULL;2008-08-06 13:35:08.930;0;2008-08-06 13:35:08.930;NULL;NULL;0;482;2798;2;2;NULL;NULL;0
3370;0;0;NULL;0;NULL;2008-08-06 13:35:44.157;0;2017-07-29 05:47:51.973;2017-07-29 05:47:51.973;NULL;2792083;20;3362;2;10;NULL;NULL;0
3371;0;0;NULL;0;NULL;2008-08-06 13:36:04.220;0;2013-02-06 06:02:44.313;2013-02-06 06:02:44.313;NULL;938024;265;3362;2;17;NULL;NULL;0
3372;0;0;NULL;2;NULL;2008-08-06 13:36:33.640;0;2008-08-06 13:36:33.640;NULL;NULL;0;37;3362;2;5;NULL;NULL;0
3375;0;0;NULL;0;NULL;2008-08-06 13:37:41.657;0;2016-02-07 01:01:35.187;2016-02-07 01:01:35.187;NULL;2921691;161;1615;2;1;NULL;NULL;0
3385;10747;7;NULL;0;NULL;2008-08-06 13:43:44.983;5;2018-01-05 11:22:54.310;2017-03-17 17:52:57.883;NULL;23199;384;0;1;66;<javascript><mac-address>;MAC addresses in JavaScript;103979
3388;0;0;NULL;0;NULL;2008-08-06 13:44:48.443;0;2008-08-06 13:44:48.443;NULL;NULL;0;475;2913;2;2;NULL;NULL;0
3390;0;0;NULL;4;NULL;2008-08-06 13:45:00.707;0;2008-08-06 13:45:00.707;NULL;NULL;0;383;3385;2;43;NULL;NULL;0
3398;0;0;NULL;1;NULL;2008-08-06 13:51:52.267;0;2008-08-06 13:51:52.267;NULL;NULL;0;75;3385;2;4;NULL;NULL;0
3400;0;14;NULL;0;NULL;2008-08-06 13:52:29.067;16;2018-07-02 14:20:02.597;2009-07-17 11:26:21.777;Nigel Campbell;76337;35;0;1;34;<sql-server><full-text-search>;How do you get leading wildcard full-text searches to work in SQL Server?;49130
3404;3409;7;NULL;4;NULL;2008-08-06 13:56:42.210;7;2016-02-11 23:03:09.463;2016-02-11 23:03:09.463;Greg Hurlman;54680;547;0;1;35;<javascript><internet-explorer><debugging>;JavaScript Troubleshooting Tools in Internet Explorer;6088
3405;0;0;NULL;0;NULL;2008-08-06 13:57:28.683;0;2016-03-18 10:59:54.117;2016-03-18 10:59:54.117;Kevin Kenny;419;419;3400;2;2;NULL;NULL;0
3406;0;0;NULL;0;NULL;2008-08-06 13:58:57.167;0;2011-11-29 18:15:55.990;2011-11-29 18:15:55.990;NULL;95;34;3404;2;4;NULL;NULL;0
3408;166705;11;2014-11-02 00:27:24.003;1;NULL;2008-08-06 13:59:16.793;2;2013-07-11 02:27:13.160;2013-01-09 05:37:54.907;Justin Standard;1471203;514;0;1;16;<ruby-on-rails><windows><ruby><ide>;Ruby On Rails with Windows Vista - Best Setup?;3531
3409;0;0;NULL;0;NULL;2008-08-06 13:59:47.213;0;2008-08-06 13:59:47.213;NULL;NULL;0;60;3404;2;23;NULL;NULL;0
3413;0;0;NULL;0;NULL;2008-08-06 14:00:57.600;0;2008-08-06 14:00:57.600;NULL;NULL;0;383;3400;2;0;NULL;NULL;0
3421;0;0;NULL;1;NULL;2008-08-06 14:03:43.210;0;2008-08-06 14:12:47.437;2008-08-06 14:12:47.437;Kevin Kenny;419;419;3408;2;0;NULL;NULL;0
3422;0;0;NULL;0;NULL;2008-08-06 14:03:59.123;0;2008-08-06 14:03:59.123;NULL;NULL;0;60;3400;2;4;NULL;NULL;0
3423;0;0;NULL;1;NULL;2008-08-06 14:06:19.540;0;2008-08-06 14:06:19.540;NULL;NULL;0;512;2214;2;4;NULL;NULL;0
3425;0;0;NULL;0;NULL;2008-08-06 14:07:13.733;0;2008-08-06 14:07:13.733;NULL;NULL;0;60;3408;2;1;NULL;NULL;0
3427;0;0;NULL;0;NULL;2008-08-06 14:07:59.973;0;2008-08-06 14:07:59.973;NULL;NULL;0;91;3400;2;15;NULL;NULL;0
3428;0;0;NULL;0;NULL;2008-08-06 14:09:03.933;0;2008-08-06 14:17:43.307;2008-08-06 14:17:43.307;Brad Tutterow;308;308;3408;2;2;NULL;NULL;0
3432;3466;17;NULL;0;NULL;2008-08-06 14:12:09.903;151;2017-07-05 16:23:20.460;2013-06-25 20:03:23.627;Teifion;426671;1384652;0;1;324;<mysql><sql><sql-update>;Multiple Updates in MySQL;304157
3437;20612;8;NULL;3;NULL;2008-08-06 14:14:29.383;2;2017-06-03 07:56:26.933;2012-02-19 12:20:12.870;NULL;2153784;308;0;1;18;<google-maps><iframe><ssl><https>;Options for Google Maps over SSL;12292
3439;0;0;NULL;0;NULL;2008-08-06 14:14:33.737;0;2010-06-24 23:56:42.373;2010-06-24 23:56:42.373;NULL;1288;115;3432;2;8;NULL;NULL;0
3441;0;0;NULL;1;NULL;2008-08-06 14:15:34.000;0;2008-08-06 14:15:34.000;NULL;NULL;0;34;3408;2;5;NULL;NULL;0
3443;0;0;NULL;0;NULL;2008-08-06 14:16:35.790;0;2014-10-31 04:40:50.290;2014-10-31 04:40:50.290;Dan;2575662;230;2214;2;7;NULL;NULL;0
3444;0;0;NULL;0;NULL;2008-08-06 14:18:21.217;0;2008-08-06 14:18:21.217;2017-05-23 12:10:54.147;NULL;-1;383;3432;2;-3;NULL;NULL;0
3445;0;0;NULL;0;NULL;2008-08-06 14:20:23.257;0;2008-08-06 14:20:23.257;NULL;NULL;0;26;3432;2;2;NULL;NULL;0
3448;3492;14;NULL;1;NULL;2008-08-06 14:21:18.823;1;2010-02-25 09:06:21.317;2010-02-25 09:06:21.317;NULL;342;342;0;1;20;<xhtml><markup>;Is it acceptable for invalid XHTML?;680
3449;0;0;NULL;0;NULL;2008-08-06 14:22:37.837;0;2010-06-24 23:55:25.433;2010-06-24 23:55:25.433;NULL;1288;115;3432;2;-5;NULL;NULL;0
3451;0;0;NULL;0;NULL;2008-08-06 14:24:29.020;0;2008-08-06 14:24:29.020;NULL;NULL;0;186;3400;2;-1;NULL;NULL;0
3452;34153;25;2012-07-03 13:47:17.173;11;2011-01-21 07:02:48.517;2008-08-06 14:25:17.457;165;2018-04-26 12:00:28.617;2016-11-29 16:16:09.797;Nigel Campbell;1676152;437;0;1;393;<sql-server><macos>;SQL Client for Mac OS X that works with MS SQL Server;524775
3453;0;0;NULL;0;NULL;2008-08-06 14:25:40.577;0;2008-08-06 14:25:40.577;NULL;NULL;0;91;3448;2;0;NULL;NULL;0
3454;0;0;NULL;0;NULL;2008-08-06 14:26:08.347;0;2016-06-08 09:38:24.730;2016-06-08 09:38:24.730;user1873471;330315;277;1970;2;6;NULL;NULL;0
3455;0;0;NULL;1;2011-01-21 07:02:48.517;2008-08-06 14:28:13.613;0;2012-06-14 21:11:08.377;2012-06-14 21:11:08.377;NULL;63550;26;3452;2;2;NULL;NULL;0
3457;0;0;NULL;2;NULL;2008-08-06 14:29:09.697;0;2008-08-06 14:29:09.697;NULL;NULL;0;396;3448;2;0;NULL;NULL;0
3460;0;0;NULL;0;NULL;2008-08-06 14:29:44.780;0;2008-08-06 14:29:44.780;NULL;NULL;0;265;3448;2;1;NULL;NULL;0
3461;0;0;NULL;0;NULL;2008-08-06 14:29:56.543;0;2008-08-06 14:29:56.543;NULL;NULL;0;30;3448;2;0;NULL;NULL;0
3462;0;0;NULL;1;NULL;2008-08-06 14:30:23.203;0;2008-08-06 14:30:23.203;NULL;NULL;0;115;3448;2;0;NULL;NULL;0
3464;0;0;NULL;0;NULL;2008-08-06 14:33:33.090;0;2010-03-05 02:48:56.727;2010-03-05 02:48:56.727;NULL;42439;518;564;2;6;NULL;NULL;0
3465;0;0;NULL;0;NULL;2008-08-06 14:33:33.947;0;2008-08-06 14:33:33.947;NULL;NULL;0;1384652;3448;2;0;NULL;NULL;0
3466;0;0;NULL;16;NULL;2008-08-06 14:33:41.560;0;2008-08-06 14:33:41.560;NULL;NULL;0;136;3432;2;553;NULL;NULL;0
3468;0;0;NULL;0;NULL;2008-08-06 14:35:35.923;0;2008-08-06 14:35:35.923;NULL;NULL;0;20;3448;2;1;NULL;NULL;0
3470;3473;6;NULL;2;NULL;2008-08-06 14:36:56.640;5;2014-12-16 18:30:44.717;2014-12-16 18:30:44.717;Mark Harrison;314291;383;0;1;15;<sql-server><sql-server-2005>;How do I Transform Sql Columns into Rows?;5161
3471;0;0;NULL;0;NULL;2008-08-06 14:37:08.603;0;2008-08-06 14:37:08.603;NULL;NULL;0;35;3448;2;0;NULL;NULL;0
3473;0;0;NULL;0;NULL;2008-08-06 14:39:09.457;0;2008-08-06 15:33:24.107;2008-08-06 15:33:24.107;Kevin Kenny;419;419;3470;2;5;NULL;NULL;0
3475;0;0;NULL;0;NULL;2008-08-06 14:39:17.837;0;2008-08-06 14:39:17.837;NULL;NULL;0;91;3470;2;0;NULL;NULL;0
3476;0;0;NULL;0;NULL;2008-08-06 14:40:20.720;0;2008-08-06 14:40:20.720;NULL;NULL;0;383;3437;2;3;NULL;NULL;0
3478;0;0;NULL;0;NULL;2008-08-06 14:41:29.280;0;2008-08-06 14:41:29.280;NULL;NULL;0;507;3470;2;0;NULL;NULL;0
3479;0;0;NULL;0;NULL;2008-08-06 14:42:25.130;0;2008-08-06 14:42:25.130;NULL;NULL;0;0;3448;2;1;NULL;NULL;0
3482;0;0;NULL;1;NULL;2008-08-06 14:42:56.953;0;2008-08-06 14:42:56.953;NULL;NULL;0;136;3408;2;4;NULL;NULL;0
3485;0;0;NULL;0;NULL;2008-08-06 14:43:54.830;0;2018-02-15 11:07:09.470;2018-02-15 11:07:09.470;NULL;8770663;518;126;2;6;NULL;NULL;0
3486;3827;9;NULL;0;NULL;2008-08-06 14:44:09.137;0;2015-07-10 14:39:42.117;2015-07-10 14:39:42.117;NULL;4103496;527;0;1;4;<security><apache><mod-rewrite><http-referer>;Block user access to internals of a site using HTTP_REFERER;1381
3492;0;0;NULL;2;NULL;2008-08-06 14:46:40.660;0;2008-08-06 15:35:11.607;2017-05-23 12:33:27.093;John Siracusa;-1;164;3448;2;16;NULL;NULL;0
3502;0;0;NULL;0;NULL;2008-08-06 14:49:13.073;0;2008-08-06 14:49:13.073;NULL;NULL;0;266;3486;2;1;NULL;NULL;0
3510;3511;7;NULL;3;NULL;2008-08-06 14:54:52.360;1;2012-05-21 18:01:38.773;2010-08-25 07:59:48.940;OysterD;14860;383;0;1;15;<math>;"What does the term ""BODMAS"" mean?";11428
3511;0;0;NULL;1;NULL;2008-08-06 14:57:01.403;0;2008-08-14 23:18:34.980;2008-08-14 23:18:34.993;Mike Stone;122;91;3510;2;20;NULL;NULL;0
3512;3552;5;NULL;0;NULL;2008-08-06 14:57:16.597;0;2012-08-10 06:34:13.830;2012-08-10 06:34:13.830;Avenger546;246246;517;0;1;9;<c#><directory><file-management>;Searching directories for tons of files?;431
3513;0;0;NULL;0;NULL;2008-08-06 14:59:36.547;0;2011-05-02 07:18:08.933;2011-05-02 07:18:08.933;NULL;505893;48;3470;2;0;NULL;NULL;0
3514;0;0;NULL;0;NULL;2008-08-06 15:00:15.780;0;2008-08-06 15:00:15.780;NULL;NULL;0;419;3486;2;0;NULL;NULL;0
3515;0;0;NULL;0;NULL;2008-08-06 15:01:15.827;0;2008-08-06 15:01:15.827;NULL;NULL;0;448;3510;2;8;NULL;NULL;0
3517;0;0;NULL;0;NULL;2008-08-06 15:02:26.587;0;2008-08-06 15:02:26.587;NULL;NULL;0;136;3486;2;1;NULL;NULL;0
3518;0;0;NULL;0;NULL;2008-08-06 15:03:35.977;0;2008-08-29 20:15:47.303;2008-08-29 20:15:47.303;Patrick McElhaney;437;437;3510;2;5;NULL;NULL;0
3519;0;0;NULL;0;NULL;2008-08-06 15:03:37.397;0;2008-08-06 15:10:37.897;2008-08-06 15:10:37.897;Chris Benard;448;448;3486;2;1;NULL;NULL;0
3521;0;0;NULL;7;NULL;2008-08-06 15:08:11.130;0;2008-08-06 15:29:50.387;2008-08-06 15:29:50.387;Otto;519;519;3400;2;1;NULL;NULL;0
3522;0;0;NULL;0;NULL;2008-08-06 15:08:30.913;0;2008-08-06 15:08:30.913;NULL;NULL;0;392;3486;2;1;NULL;NULL;0
3523;0;0;NULL;1;NULL;2008-08-06 15:08:52.813;0;2008-08-06 15:08:52.813;NULL;NULL;0;443;3180;2;12;NULL;NULL;0
3525;0;0;NULL;1;NULL;2008-08-06 15:11:01.327;0;2008-08-06 15:11:01.327;NULL;NULL;0;37;3510;2;4;NULL;NULL;0
3526;0;0;NULL;0;NULL;2008-08-06 15:12:16.537;0;2008-08-06 15:12:16.537;NULL;NULL;0;83;371;2;16;NULL;NULL;0
3527;0;0;NULL;0;NULL;2008-08-06 15:12:30.327;0;2008-08-06 15:12:30.327;NULL;NULL;0;121;3510;2;1;NULL;NULL;0
3530;3543;4;NULL;0;NULL;2008-08-06 15:15:54.143;17;2017-01-24 22:09:16.420;2014-12-19 23:04:39.933;NULL;128421;1388162;0;1;49;<ruby><rake><command-line-interface>;How do I run Rake tasks within a Ruby script?;24376
3531;0;0;NULL;0;NULL;2008-08-06 15:15:58.930;0;2012-09-13 17:23:08.807;2012-09-13 17:23:08.807;NULL;291700;529;1176;2;6;NULL;NULL;0
3533;0;0;NULL;0;NULL;2008-08-06 15:16:32.223;0;2008-08-06 15:16:32.223;NULL;NULL;0;26;3470;2;1;NULL;NULL;0
3535;0;0;NULL;1;2011-01-21 07:02:48.517;2008-08-06 15:17:16.743;0;2012-06-14 21:11:31.353;2017-05-23 12:18:25.157;NULL;-1;383;3452;2;-12;NULL;NULL;0
3538;0;0;NULL;1;2011-01-21 07:02:48.517;2008-08-06 15:18:09.393;0;2012-06-14 21:13:09.077;2012-06-14 21:13:09.077;NULL;63550;91;3452;2;-4;NULL;NULL;0
3539;0;0;NULL;0;NULL;2008-08-06 15:18:18.957;0;2015-08-20 22:13:23.197;2015-08-20 22:13:23.197;svrist;7226;86;2968;2;2;NULL;NULL;0
3543;0;0;NULL;3;NULL;2008-08-06 15:24:00.787;0;2008-08-06 15:24:00.787;NULL;NULL;0;399;3530;2;43;NULL;NULL;0
3544;3561;5;NULL;0;NULL;2008-08-06 15:25:51.237;3;2010-01-29 05:14:19.583;2010-01-29 05:14:19.583;NULL;30;30;0;1;8;<vb.net><visual-studio><installer><clickonce>;What is the best way to deploy a VB.NET application?;10887
3546;0;0;NULL;22;2011-01-21 07:02:48.517;2008-08-06 15:31:49.400;0;2015-07-09 23:18:12.013;2015-07-09 23:18:12.013;Mark Harrison;1664443;116;3452;2;172;NULL;NULL;0
3548;0;0;NULL;0;NULL;2008-08-06 15:32:11.113;0;2008-08-06 15:32:11.113;NULL;NULL;0;357;3486;2;0;NULL;NULL;0
3549;0;0;NULL;1;2008-09-19 23:57:26.630;2008-08-06 15:32:55.433;0;2009-09-14 09:26:27.033;2009-09-14 09:26:27.033;NULL;63550;83;1644;2;0;NULL;NULL;0
3550;0;0;NULL;0;NULL;2008-08-06 15:33:21.500;0;2008-08-06 15:33:21.500;NULL;NULL;0;35;3544;2;1;NULL;NULL;0
3552;0;0;NULL;1;NULL;2008-08-06 15:35:30.203;0;2008-08-06 15:35:30.203;NULL;NULL;0;193;3512;2;4;NULL;NULL;0
3555;0;0;NULL;0;NULL;2008-08-06 15:37:43.723;0;2008-08-06 15:37:43.723;NULL;NULL;0;317;3544;2;1;NULL;NULL;0
3557;0;0;NULL;0;2008-09-19 23:57:26.630;2008-08-06 15:38:47.933;0;2008-08-06 15:38:47.933;2017-05-23 11:47:29.557;NULL;-1;83;1644;2;0;NULL;NULL;0
3560;0;0;NULL;0;NULL;2008-08-06 15:38:50.897;0;2008-08-06 15:38:50.897;NULL;NULL;0;357;3385;2;5;NULL;NULL;0
3561;0;0;NULL;1;NULL;2008-08-06 15:38:52.287;0;2008-08-06 15:38:52.287;NULL;NULL;0;71;3544;2;6;NULL;NULL;0
3565;0;0;NULL;0;NULL;2008-08-06 15:40:46.917;0;2008-08-06 15:40:46.917;NULL;NULL;0;518;2968;2;1;NULL;NULL;0
3567;3578;3;NULL;0;NULL;2008-08-06 15:41:13.827;0;2016-12-02 06:39:07.513;2016-12-02 05:52:44.150;Greg Hurlman;2571493;230;0;1;5;<sql><sql-server>;SQL query for a database scheme;198
3570;0;0;NULL;0;NULL;2008-08-06 15:42:08.457;0;2008-08-06 15:42:08.457;NULL;NULL;0;414;3512;2;1;NULL;NULL;0
3571;0;0;NULL;0;NULL;2008-08-06 15:42:19.283;0;2018-05-10 16:51:14.527;2018-05-10 16:51:14.527;NULL;5260008;519;1610;2;5;NULL;NULL;0
3574;0;0;NULL;0;NULL;2008-08-06 15:43:32.963;0;2016-12-01 20:38:48.700;2016-12-01 20:38:48.700;NULL;2571493;414;3567;2;0;NULL;NULL;0
3575;0;0;NULL;0;NULL;2008-08-06 15:43:54.537;0;2016-12-02 06:39:07.513;2016-12-02 06:39:07.513;NULL;2571493;533;3567;2;0;NULL;NULL;0
3576;0;0;NULL;5;2008-09-19 23:57:26.630;2008-08-06 15:44:59.433;0;2009-03-08 01:14:43.800;2009-03-08 01:14:43.800;mgb;10897;534;1644;2;48;NULL;NULL;0
3578;0;0;NULL;0;NULL;2008-08-06 15:46:09.777;0;2016-12-01 20:32:18.457;2016-12-01 20:32:18.457;NULL;2571493;383;3567;2;6;NULL;NULL;0
3579;0;0;NULL;0;2011-03-09 11:34:12.603;2008-08-06 15:46:25.767;0;2008-08-06 15:46:25.767;NULL;NULL;0;538;888;2;0;NULL;NULL;0
3580;0;0;NULL;0;NULL;2008-08-06 15:46:41.710;0;2008-08-06 15:46:41.710;NULL;NULL;0;36;3544;2;1;NULL;NULL;0
3581;0;0;NULL;2;NULL;2008-08-06 15:46:49.197;0;2008-08-06 15:46:49.197;NULL;NULL;0;91;3180;2;18;NULL;NULL;0
3583;0;0;NULL;0;NULL;2008-08-06 15:47:49.430;0;2008-08-06 15:47:49.430;NULL;NULL;0;383;3512;2;1;NULL;NULL;0
3585;3601;17;NULL;0;NULL;2008-08-06 15:50:49.813;43;2018-09-01 18:58:31.620;2012-09-01 19:28:22.570;Justin Standard;9314;124;0;1;116;<mysql><ruby-on-rails><ruby>;Create a new Ruby on Rails application using MySQL instead of SQLite;129246
3586;0;0;NULL;0;NULL;2008-08-06 15:52:09.140;0;2012-08-10 00:45:46.540;2012-08-10 00:45:46.540;NULL;1566640;124;3585;2;246;NULL;NULL;0
3588;0;0;NULL;0;NULL;2008-08-06 15:53:32.647;0;2012-05-10 08:44:14.637;2012-05-10 08:44:14.637;NULL;92837;537;3585;2;5;NULL;NULL;0
3589;3609;4;NULL;0;NULL;2008-08-06 15:53:51.647;2;2016-09-30 04:49:14.987;2016-09-30 04:49:14.987;Nigel Campbell;116;44;0;1;18;<sql><sql-server><oracle><sql-server-2005><backup>;Backup SQL Schema Only?;18691
3590;0;0;NULL;1;NULL;2008-08-06 15:55:35.420;0;2008-08-06 15:55:35.420;NULL;NULL;0;423;3589;2;1;NULL;NULL;0
3593;0;0;NULL;0;NULL;2008-08-06 15:58:14.790;0;2008-08-06 15:58:14.790;NULL;NULL;0;527;3486;2;0;NULL;NULL;0
3600;0;0;NULL;1;NULL;2008-08-06 16:03:51.893;0;2008-08-06 16:03:51.893;NULL;NULL;0;35;3512;2;2;NULL;NULL;0
3601;0;0;NULL;2;NULL;2008-08-06 16:04:05.043;0;2014-01-07 10:59:29.450;2014-01-07 10:59:29.450;NULL;136;136;3585;2;131;NULL;NULL;0
3603;0;0;NULL;0;NULL;2008-08-06 16:07:06.083;0;2008-08-06 16:07:06.083;NULL;NULL;0;536;1760;2;8;NULL;NULL;0
3607;370131;5;NULL;2;NULL;2008-08-06 16:10:44.313;12;2012-04-01 09:10:27.697;2008-08-08 12:01:11.967;cmcculloh;58;58;0;1;15;<svn><tortoisesvn><integration><fogbugz>;Integrating Fogbugz with TortoiseSVN with no URL/Subversion backend;4271
3609;0;0;NULL;2;NULL;2008-08-06 16:12:44.213;0;2008-08-06 16:12:44.213;NULL;NULL;0;35;3589;2;10;NULL;NULL;0
3610;0;0;NULL;0;2008-09-09 22:45:40.670;2008-08-06 16:12:49.533;0;2012-04-01 09:10:27.697;2012-04-01 09:10:27.697;Jeff Atwood;1219121;58;3607;2;11;NULL;NULL;0
3611;3618;7;NULL;0;NULL;2008-08-06 16:13:02.250;3;2017-12-16 02:35:41.267;2017-12-16 02:35:41.267;Steve Willard;794749;402;0;1;12;<php><iis><upload>;PHP Error - Uploading a file;12818
3615;0;4;NULL;1;NULL;2008-08-06 16:14:15.100;1;2012-07-30 20:15:42.023;NULL;NULL;0;534;0;1;7;<.net><silverlight><sqlite>;Using SQLite with Visual Studio 2008 and Silverlight;8462
3616;0;0;NULL;0;NULL;2008-08-06 16:14:45.460;0;2008-08-06 16:14:45.460;NULL;NULL;0;543;2968;2;6;NULL;NULL;0
3617;0;0;NULL;0;NULL;2008-08-06 16:15:21.637;0;2008-08-06 16:15:21.637;NULL;NULL;0;269;3611;2;1;NULL;NULL;0
3618;0;0;NULL;0;NULL;2008-08-06 16:16:01.667;0;2008-08-06 16:16:01.667;NULL;NULL;0;91;3611;2;7;NULL;NULL;0
3625;102129;2;NULL;0;NULL;2008-08-06 16:20:06.290;0;2014-12-17 13:15:45.060;2014-12-17 13:15:45.060;Josh Kodroff;2296199;549;0;1;2;<devexpress>;What's the Developer Express equivalent of System.Windows.Forms.LinkButton?;1259
3637;0;0;NULL;0;NULL;2008-08-06 16:28:19.783;0;2008-08-08 20:00:22.267;2008-08-08 20:00:22.267;Nathan;541;541;260;2;6;NULL;NULL;0
3651;0;0;NULL;1;2008-09-19 11:43:53.757;2008-08-06 16:37:38.703;0;2008-08-06 16:37:38.703;NULL;NULL;0;25;3088;2;7;NULL;NULL;0
3654;3655;14;2012-08-01 16:00:12.863;0;NULL;2008-08-06 16:40:23.130;3;2016-06-21 08:51:04.627;2008-08-06 17:00:01.077;sparkes;269;269;0;1;17;<html><xml><xhtml>;HTML version choice;703
3655;0;0;NULL;2;NULL;2008-08-06 16:43:00.410;0;2008-08-06 16:43:00.410;NULL;NULL;0;71;3654;2;7;NULL;NULL;0
3656;0;0;NULL;0;NULL;2008-08-06 16:43:45.680;0;2008-08-06 16:43:45.680;NULL;NULL;0;1384652;3654;2;1;NULL;NULL;0
3659;0;0;NULL;0;NULL;2008-08-06 16:44:28.410;0;2008-08-06 16:44:28.410;NULL;NULL;0;91;3654;2;0;NULL;NULL;0
3660;0;0;NULL;0;NULL;2008-08-06 16:46:26.143;0;2008-08-06 16:46:26.143;NULL;NULL;0;271;3654;2;2;NULL;NULL;0
3662;0;0;NULL;0;NULL;2008-08-06 16:46:39.577;0;2013-01-27 12:50:27.007;2013-01-27 12:50:27.007;user1873471;0;547;3589;2;0;NULL;NULL;0
3664;0;0;NULL;0;NULL;2008-08-06 16:47:09.840;0;2012-07-30 20:15:42.023;2012-07-30 20:15:42.023;NULL;362659;71;3615;2;2;NULL;NULL;0
3666;0;8;NULL;2;NULL;2008-08-06 16:47:41.850;4;2014-11-20 16:35:54.607;2008-08-06 17:37:01.627;modesty;26;26;0;1;7;<flex><actionscript-3><air>;Can you access the windows registry from Adobe Air?;6979
3667;29213;11;NULL;0;NULL;2008-08-06 16:48:24.127;12;2017-10-10 23:21:30.080;2009-01-28 15:06:36.250;Graeme Perrow;1821;556;0;1;14;<svn><deployment>;What is your favorite web app deployment workflow with SVN?;2922
3673;0;0;NULL;0;NULL;2008-08-06 16:53:36.020;0;2008-08-06 16:53:36.020;NULL;NULL;0;122;3667;2;2;NULL;NULL;0
3682;155901;7;NULL;1;NULL;2008-08-06 16:58:34.153;0;2018-02-22 17:06:17.497;2012-05-21 17:37:00.937;Michiel de Mare;866022;136;0;1;10;<sql><mysql>;Distribution of table in time;1464
3683;0;0;NULL;3;NULL;2008-08-06 16:59:36.803;0;2008-08-06 16:59:36.803;NULL;NULL;0;556;1607;2;6;NULL;NULL;0
3691;0;0;NULL;0;NULL;2008-08-06 17:06:44.247;0;2008-08-06 17:58:30.757;2008-08-06 17:58:30.757;Michal Sznajder;501;501;3682;2;1;NULL;NULL;0
3699;0;0;NULL;0;NULL;2008-08-06 17:10:25.317;0;2008-08-06 17:16:00.077;2017-05-23 10:27:50.457;Mike Tomasello;-1;265;3654;2;25;NULL;NULL;0
3713;3777;20;NULL;1;NULL;2008-08-06 17:16:36.630;40;2018-05-01 09:18:32.933;2016-12-09 17:23:58.203;Matt S;63550;557;0;1;128;<javascript><c#><asp.net><onclick>;Call ASP.NET function from JavaScript?;250171
3718;0;0;NULL;0;NULL;2008-08-06 17:18:58.357;0;2008-08-06 17:18:58.357;NULL;NULL;0;514;3667;2;3;NULL;NULL;0
3725;3776;3;NULL;0;NULL;2008-08-06 17:22:27.350;3;2016-01-17 12:49:42.543;2013-12-28 06:19:48.327;NULL;2780033;551;0;1;13;<c#><user-interface>;How to create a tree-view preferences dialog type of interface in C#?;3650
3726;0;0;NULL;0;NULL;2008-08-06 17:23:53.027;0;2016-12-09 17:27:02.617;2016-12-09 17:27:02.617;NULL;63550;225;3713;2;11;NULL;NULL;0
