Id;CreationDate;PostId;Score;Text;UserId
3382;2008-09-12 14:19:47.960;57827;0;Actually it was a real link - I was on the mistaken impression that onclick fired after onbeforeunload. Thanks.;2577
3383;2008-09-12 14:21:17.707;57492;0;"I think point 2 is incorrect. See this example program:

http://pastebin.com/f5252f8a8

This implies that on gcc on my machine, the reference is implemented with a pointer.

Output:
Size of class: 8
Value of ref before hack: 1
Value of ref after hack: 2
Value of ref after hack, with y changed: 3";4949
3385;2008-09-12 14:22:32.557;58784;0;When I get home I'll dig them up and post a link here.;5581
3386;2008-09-12 14:23:23.520;59108;0;Haha...your answer want here when I started mine. You beat me to it! :-);5469
3388;2008-09-12 14:25:41.067;58231;0;The dedicated Graphics card I feel helps in the rendering of the guest OS, especially when using Unity mode.;3111
3389;2008-09-12 14:25:55.620;57745;0;I've edited the answer;4279
3392;2008-09-12 14:26:48.660;58720;0;Agreed. Memory is the most important spec on a development machine.;4007
3393;2008-09-12 14:27:11.407;59106;0;If you feel my answer answers your original question, then finish this and start a new question. Either way I'll try to get the answer and post it here :);986
3394;2008-09-12 14:27:20.733;59097;0;Limitations are RAM, CPU core & HDD usage: http://www.microsoft.com/sql/prodinfo/features/compare-features.mspx;3709
3395;2008-09-12 14:27:22.387;58203;0;If you plan on virtualizing Windows and don't need anything in Vista I would recommend running XP as it will be less resource hungry.;3111
3396;2008-09-12 14:27:30.750;59119;0;Aargh! I can't believe I was that close;4389
3397;2008-09-12 14:29:03.880;59083;1;"Just to be specific, ""Flex Builder"" is the name of Adobe's IDE and ""Flex SDK"" is the library.";2284
3399;2008-09-12 14:31:49.210;59119;0;This trips up everyone.;4223
3400;2008-09-12 14:31:59.960;59095;0;Not really.  The language is ActionScript.  Flash and Flex are two different environments for creating SWFs.  You can use ActionScript in either or them, though Flex is more developer-oriented while Flash is designer-oriented.;1409
3401;2008-09-12 14:33:35.807;58507;0;"mweerden,

The breadth-first traversal that I submitted will find ALL paths while avoiding any cycles.

For the graph that you have specified, the implementation correctly finds all three paths.";4682
3402;2008-09-12 14:33:46.070;59086;5;"Flash is also a ""development"" side.  Flex and Flash are two different products that Adobe has for generating ""Flash Content"" (aka SWFs).";1409
3403;2008-09-12 14:34:17.690;57247;2;yeah, but that leaves me feeling cheap;4792
3405;2008-09-12 14:36:24.800;59117;0;You're making an unwarranted assumption that you have to use a generic Units enum instead of something more useful to the purpose, such as enum TemperatureUnits.;179
3406;2008-09-12 14:36:40.807;59092;0;I don't see why this was voted down. All of those suggestions are relevant;4007
3408;2008-09-12 14:38:20.363;59092;0;I agree. Even if it is not exactly relevant here, they are valid and could be useful for others. Voting up..;4337
3412;2008-09-12 14:40:22.823;59149;0;"I second that answer.  Its basically a shell extension type thing. I'm not sure if that meets your requirement for ""standalone windows GUI application.";4575
3414;2008-09-12 14:41:36.473;58720;0;Sorry, both machines can be upgraded to a maximum of 4GB.;4161
3415;2008-09-12 14:42:14.507;58312;0;"Yup; current MacBook support 4GB RAM.";4161
3417;2008-09-12 14:44:15.437;58221;0;The only display not supported by the MB is a 30 inch monster. Otherwise it's much the same.;4161
3418;2008-09-12 14:45:46.820;58532;0;Use binary GCD method. Knuth reports 15% speedup (see, Art of Computer Programming, Volume II: semi-numerical algorithms);157
3428;2008-09-12 14:50:39.070;58248;0;Even more so - if it works in Chrome, it 99.9% will work in Safari too, and vice versa, since they share renderers (Webkit).;4249
3434;2008-09-12 15:00:13.010;55557;0;Did it help to solve your problem. Would be great if you can share your findings.;4337
3436;2008-09-12 15:01:22.400;58507;0;I didn't completely read your code and assumed you used a breadth-first traversal (because you said so). However, on closer inspection after your comment, I noticed that it is in fact not. It is actually a memoryless depth-first traversal like those of Ryan, Christian and Robert.;4285
3437;2008-09-12 15:01:40.170;59174;0;"Why should VB want anonymous delegates when it has lambdas?

And yes, the next version will have multi-line lambdas and lambdas that don't return a value (= `Sub`s).";1968
3438;2008-09-12 15:03:43.457;59200;11;And if you purchase that domain I will never be able to look at you the same way again.;2915
3449;2008-09-12 15:15:22.180;57825;0;Hmm, although that seems very cool ... it doesn't seem to help the scenario of the automated build (unless I'm reading the docs wrong).;5416
3450;2008-09-12 15:17:59.583;58197;0;The app's installer is wrapped within a custom InnoSetup Installer. The InnoSetup installer, in turn, is manually executed by the logged in user. That said, the uninstall is trigged by a service running under the Local System account.  I'll try having the service install AND uninstall. Many thx.;4115
3451;2008-09-12 15:18:46.587;59244;0;This the difference between unit tests and integration tests.  You need both.  I shouldn't need a database to test how my code reacts to an incoming record set, but I do need to also test that my SQL brings back the right result.;4223
3453;2008-09-12 15:19:27.240;59242;1;Thanks - that's the answer I just found and you beat me to posting it back here!  :o);5662
3454;2008-09-12 15:20:56.423;59262;1;I like that LINQ implementation. I really need to make the jump and get into LINQ soon...;5640
3455;2008-09-12 15:21:28.060;59234;0;What browser are you using? I tried in FF and got nothing, IE returned the parent FORM elements ACTION attribute.. I tried manually overriding the onmouse events to no avail.. Have you tested this?;832
3457;2008-09-12 15:22:20.540;59226;0;Great insight - yes, this is the case, I am using a background image instead of an <img>;3764
3458;2008-09-12 15:23:33.440;59242;3;You're welcome.  Now I'm about to post my own question on the differences between count(column) and count(*).  :);1288
3461;2008-09-12 15:26:20.233;59280;0;Is there a language in particular you are looking for an example in? C++?;5640
3462;2008-09-12 15:26:52.323;54920;6;I noticed the other day that this can be used to organize the whole project or parts of it, not just one file as I had expected. Extremely useful.;2948
3463;2008-09-12 15:26:57.270;59263;2;"TortoiseSVN is not really a ""Standalone Windows Client"" because it integrates itself with Windows Explorer.  A standalone client would be one that is totally self contained and does not integrate with any other program They are useful for machines that you can't install or integrate on.";2133351
3464;2008-09-12 15:27:05.567;59244;1;So you need a SQLDataAccessLayer like component. Unit tests for those have to hit the DB because DB-access is its reason for being. But components accessing IDataAccessLayer need to mock to keep their tests running sub-second fast. Testing end to end is more of in the realm of acceptance tests-FIT;1695
3465;2008-09-12 15:27:07.813;59244;0;What you are saying about not testing everything in isolation is incorrect.  You must do unit testing AND integration testing.  When you do, and your integration test fails or a bug is encountered, isolated unit tests quickly point to the problem by eliminating tested code which is not suspect.;92
3466;2008-09-12 15:29:28.057;59302;7;Just curious: if you have a row with _all_ NULLs, would count(*) still count it, or is just count(column) for all columns?;3043
3470;2008-09-12 15:34:06.003;59149;0;Explorer integration is a big plus if you are using windows.;2976
3471;2008-09-12 15:36:28.150;59302;0;it would count it;740
3474;2008-09-12 15:39:40.873;57411;0;You can abuse Visual Studio in the same way.;4223
3476;2008-09-12 15:39:47.223;59324;0;Yeah, I found that article today and haven't been able to make it work for my particular situation. Perhaps I need to look into that further.;5651
3477;2008-09-12 15:39:54.007;59280;0;The clue is in the MFC tag :);986
3479;2008-09-12 15:40:35.100;59324;0;Perhaps you can post the code you are using that doesn't work?;96
3480;2008-09-12 15:41:32.757;59195;1;It is pretty tedious, but you should be reusing your mock setup code just like you would production code.  That will ease the pain somewhat.;4223
3481;2008-09-12 15:42:10.477;59244;0;"As usual, moderatin is key.  I think the tradeoff on how ""isolated"" you make your unit tests is always about ROI.

Good answer Gishu, would be great to see you blog about these OOAD/SE topics.";5487
3485;2008-09-12 15:47:12.070;59362;0;I whole heartedly agree.;5469
3487;2008-09-12 15:48:52.520;59357;0;I assume this is a once-off operation and replication isn't an option?;3201
3490;2008-09-12 15:50:10.537;59244;0;Well put, sir! A much fuller and more articulate argument than mine.;4734
3494;2008-09-12 15:51:29.207;59357;0;"No, it needs to be repeatable; long term we'll be specifying which items to copy (by PK in the original database, for instance).  Since we can't guarantee the order, PKs shouldn't need to be exactly the same in the new database.  Replication isn't out of the question if it's a good solution.";5486
